trade_date,branch,code,signal_variant,phase1c_present,phase1d_present,phase1c_terminal_state,phase1d_terminal_state,phase1c_source_mode,phase1d_source_mode,difference_type
2023-03-29,Auction,000301.XSHE,AUCTION_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-29,Auction,002134.XSHE,AUCTION_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-29,Auction,002611.XSHE,AUCTION_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-29,Auction,002995.XSHE,AUCTION_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-29,Auction,600066.XSHG,AUCTION_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-29,Auction,600339.XSHG,AUCTION_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-29,Auction,600346.XSHG,AUCTION_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-29,Auction,601233.XSHG,AUCTION_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-29,Auction,605168.XSHG,AUCTION_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-29,RZQ,000586.XSHE,RZQ_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-29,RZQ,002995.XSHE,RZQ_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-29,RZQ,600228.XSHG,RZQ_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-29,RZQ,600839.XSHG,RZQ_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-29,YJJ,600066.XSHG,YJJ_PREPARED,True,False,ROUTED_OUT,,,,PHASE1C_ONLY
2023-03-29,ZB,000586.XSHE,ZB_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-29,ZB,002134.XSHE,ZB_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-29,ZB,002268.XSHE,ZB_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-29,ZB,002602.XSHE,ZB_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-29,ZB,002995.XSHE,ZB_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-29,ZB,600228.XSHG,ZB_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-29,ZB,600346.XSHG,ZB_PREPARED,True,True,FILLED,FILLED,,,IDENTICAL
2023-03-29,ZB,600839.XSHG,ZB_PREPARED,True,True,FILLED,FILLED,,,IDENTICAL
2023-03-29,ZB,601233.XSHG,ZB_PREPARED,True,True,SLOT_BLOCKED,SLOT_BLOCKED,,,IDENTICAL
2023-03-29,ZB,601968.XSHG,ZB_PREPARED,True,True,SLOT_BLOCKED,SLOT_BLOCKED,,,IDENTICAL
2023-03-29,ZB,603225.XSHG,ZB_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-29,ZB,605168.XSHG,ZB_PREPARED,True,True,FILLED,FILLED,,,IDENTICAL
2023-03-30,Auction,002095.XSHE,AUCTION_PREPARED,True,False,MOTHERBOARD_GATED_OUT,,,,PHASE1C_ONLY
2023-03-30,Auction,002112.XSHE,AUCTION_PREPARED,True,False,MOTHERBOARD_GATED_OUT,,,,PHASE1C_ONLY
2023-03-30,Auction,002491.XSHE,AUCTION_PREPARED,True,False,MOTHERBOARD_GATED_OUT,,,,PHASE1C_ONLY
2023-03-30,Auction,002858.XSHE,AUCTION_PREPARED,True,False,MOTHERBOARD_GATED_OUT,,,,PHASE1C_ONLY
2023-03-30,Auction,002957.XSHE,AUCTION_PREPARED,True,False,MOTHERBOARD_GATED_OUT,,,,PHASE1C_ONLY
2023-03-30,Auction,600633.XSHG,AUCTION_PREPARED,True,False,MOTHERBOARD_GATED_OUT,,,,PHASE1C_ONLY
2023-03-30,Auction,601216.XSHG,AUCTION_PREPARED,True,False,MOTHERBOARD_GATED_OUT,,,,PHASE1C_ONLY
2023-03-30,Auction,603888.XSHG,AUCTION_PREPARED,True,False,MOTHERBOARD_GATED_OUT,,,,PHASE1C_ONLY
2023-03-30,RZQ,000059.XSHE,RZQ_PREPARED,True,False,MOTHERBOARD_GATED_OUT,,,,PHASE1C_ONLY
2023-03-30,RZQ,600839.XSHG,RZQ_PREPARED,True,False,MOTHERBOARD_GATED_OUT,,,,PHASE1C_ONLY
2023-03-30,YJJ,002095.XSHE,YJJ_PREPARED,True,False,ROUTED_OUT,,,,PHASE1C_ONLY
2023-03-30,YJJ,002112.XSHE,YJJ_PREPARED,True,False,ROUTED_OUT,,,,PHASE1C_ONLY
2023-03-30,YJJ,601858.XSHG,YJJ_PREPARED,True,False,ROUTED_OUT,,,,PHASE1C_ONLY
2023-03-30,YJJ,603083.XSHG,YJJ_PREPARED,True,False,ROUTED_OUT,,,,PHASE1C_ONLY
2023-03-30,ZB,000059.XSHE,ZB_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-30,ZB,000620.XSHE,ZB_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-30,ZB,002371.XSHE,ZB_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-30,ZB,002401.XSHE,ZB_PREPARED,True,True,SLOT_BLOCKED,SLOT_BLOCKED,,,IDENTICAL
2023-03-30,ZB,002491.XSHE,ZB_PREPARED,True,True,SLOT_BLOCKED,SLOT_BLOCKED,,,IDENTICAL
2023-03-30,ZB,002957.XSHE,ZB_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-30,ZB,600335.XSHG,ZB_PREPARED,True,True,SLOT_BLOCKED,SLOT_BLOCKED,,,IDENTICAL
2023-03-30,ZB,600573.XSHG,ZB_PREPARED,True,True,SLOT_BLOCKED,SLOT_BLOCKED,,,IDENTICAL
2023-03-30,ZB,600633.XSHG,ZB_PREPARED,True,True,SLOT_BLOCKED,SLOT_BLOCKED,,,IDENTICAL
2023-03-30,ZB,600839.XSHG,ZB_PREPARED,True,True,POSITION_BLOCKED,POSITION_BLOCKED,,,IDENTICAL
2023-03-30,ZB,601216.XSHG,ZB_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-30,ZB,603019.XSHG,ZB_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-30,ZB,603076.XSHG,ZB_PREPARED,True,True,SLOT_BLOCKED,SLOT_BLOCKED,,,IDENTICAL
2023-03-30,ZB,603829.XSHG,ZB_PREPARED,True,True,SLOT_BLOCKED,SLOT_BLOCKED,,,IDENTICAL
2023-03-30,ZB,603888.XSHG,ZB_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-31,Auction,003021.XSHE,AUCTION_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-31,Auction,600060.XSHG,AUCTION_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-31,Auction,600502.XSHG,AUCTION_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-31,Auction,603300.XSHG,AUCTION_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-31,Auction,603888.XSHG,AUCTION_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-31,RZQ,603918.XSHG,RZQ_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-31,YJJ,600502.XSHG,YJJ_PREPARED,True,False,ROUTED_OUT,,,,PHASE1C_ONLY
2023-03-31,ZB,002095.XSHE,ZB_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-31,ZB,601360.XSHG,ZB_PREPARED,True,True,SLOT_BLOCKED,SLOT_BLOCKED,,,IDENTICAL
2023-03-31,ZB,603300.XSHG,ZB_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-31,ZB,603888.XSHG,ZB_PREPARED,True,True,FILLED,FILLED,,,IDENTICAL
2023-03-31,ZB,603918.XSHG,ZB_PREPARED,True,True,FILLED,FILLED,,,IDENTICAL
